,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.16279069767441862,0.06976744186046512,0.11627906976744186,0.13953488372093023,0.16279069767441862,0.16279069767441862,0.13953488372093023,0.13953488372093023,0.11627906976744186,0.09523809523809523
1,0.11627906976744186,0.11627906976744186,0.16279069767441862,0.06976744186046512,0.06976744186046512,0.16279069767441862,0.11627906976744186,0.09302325581395349,0.11627906976744186,0.07142857142857142
2,0.06976744186046512,0.11627906976744186,0.20930232558139536,0.13953488372093023,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.09302325581395349,0.16279069767441862,0.09523809523809523
3,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.16279069767441862,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.13953488372093023,0.16279069767441862,0.09523809523809523
4,0.06976744186046512,0.11627906976744186,0.09302325581395349,0.18604651162790697,0.11627906976744186,0.13953488372093023,0.16279069767441862,0.16279069767441862,0.046511627906976744,0.023809523809523808
5,0.16279069767441862,0.11627906976744186,0.13953488372093023,0.06976744186046512,0.09302325581395349,0.046511627906976744,0.11627906976744186,0.13953488372093023,0.06976744186046512,0.16666666666666666
6,0.023255813953488372,0.13953488372093023,0.09302325581395349,0.09302325581395349,0.11627906976744186,0.16279069767441862,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.07142857142857142
7,0.11627906976744186,0.16279069767441862,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.046511627906976744,0.06976744186046512,0.20930232558139536,0.13953488372093023,0.14285714285714285
8,0.046511627906976744,0.18604651162790697,0.06976744186046512,0.09302325581395349,0.09302325581395349,0.09302325581395349,0.16279069767441862,0.09302325581395349,0.11627906976744186,0.14285714285714285
9,0.13953488372093023,0.046511627906976744,0.09302325581395349,0.09302325581395349,0.16279069767441862,0.13953488372093023,0.06976744186046512,0.11627906976744186,0.11627906976744186,0.14285714285714285
