,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.20930232558139536,0.16279069767441862,0.16279069767441862,0.09523809523809523
1,0.09302325581395349,0.11627906976744186,0.09302325581395349,0.13953488372093023,0.18604651162790697,0.13953488372093023,0.09302325581395349,0.09302325581395349,0.18604651162790697,0.09523809523809523
2,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.09302325581395349,0.20930232558139536,0.09302325581395349,0.11904761904761904
3,0.16279069767441862,0.11627906976744186,0.11627906976744186,0.09302325581395349,0.11627906976744186,0.06976744186046512,0.09302325581395349,0.18604651162790697,0.13953488372093023,0.14285714285714285
4,0.11627906976744186,0.13953488372093023,0.046511627906976744,0.20930232558139536,0.13953488372093023,0.09302325581395349,0.18604651162790697,0.09302325581395349,0.06976744186046512,0.19047619047619047
5,0.13953488372093023,0.06976744186046512,0.11627906976744186,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.13953488372093023,0.11904761904761904
6,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.16279069767441862,0.16279069767441862,0.09523809523809523
7,0.16279069767441862,0.11627906976744186,0.09302325581395349,0.11627906976744186,0.16279069767441862,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.09302325581395349,0.16666666666666666
8,0.09302325581395349,0.09302325581395349,0.16279069767441862,0.13953488372093023,0.13953488372093023,0.06976744186046512,0.11627906976744186,0.18604651162790697,0.16279069767441862,0.11904761904761904
9,0.13953488372093023,0.16279069767441862,0.13953488372093023,0.18604651162790697,0.06976744186046512,0.13953488372093023,0.18604651162790697,0.11627906976744186,0.06976744186046512,0.11904761904761904
