,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.32558139534883723,0.27906976744186046,0.3488372093023256,0.2558139534883721,0.32558139534883723,0.2558139534883721,0.4186046511627907,0.4186046511627907,0.32558139534883723,0.3333333333333333
1,0.32558139534883723,0.2558139534883721,0.23255813953488372,0.37209302325581395,0.27906976744186046,0.2558139534883721,0.3488372093023256,0.27906976744186046,0.37209302325581395,0.5
2,0.2558139534883721,0.37209302325581395,0.32558139534883723,0.20930232558139536,0.32558139534883723,0.4186046511627907,0.2558139534883721,0.37209302325581395,0.3953488372093023,0.42857142857142855
3,0.37209302325581395,0.23255813953488372,0.3488372093023256,0.27906976744186046,0.27906976744186046,0.32558139534883723,0.3953488372093023,0.4883720930232558,0.32558139534883723,0.3333333333333333
4,0.3953488372093023,0.32558139534883723,0.3488372093023256,0.3953488372093023,0.3023255813953488,0.32558139534883723,0.20930232558139536,0.32558139534883723,0.27906976744186046,0.3333333333333333
5,0.3023255813953488,0.3023255813953488,0.3953488372093023,0.32558139534883723,0.32558139534883723,0.4186046511627907,0.32558139534883723,0.3488372093023256,0.27906976744186046,0.5238095238095238
6,0.4418604651162791,0.3023255813953488,0.32558139534883723,0.37209302325581395,0.3488372093023256,0.2558139534883721,0.4186046511627907,0.32558139534883723,0.3023255813953488,0.42857142857142855
7,0.4883720930232558,0.32558139534883723,0.2558139534883721,0.2558139534883721,0.23255813953488372,0.3488372093023256,0.3488372093023256,0.23255813953488372,0.4418604651162791,0.4523809523809524
8,0.37209302325581395,0.20930232558139536,0.3023255813953488,0.5348837209302325,0.27906976744186046,0.3023255813953488,0.37209302325581395,0.32558139534883723,0.32558139534883723,0.40476190476190477
9,0.4186046511627907,0.2558139534883721,0.3023255813953488,0.23255813953488372,0.4186046511627907,0.37209302325581395,0.4186046511627907,0.20930232558139536,0.37209302325581395,0.3333333333333333
