,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.3488372093023256,0.32558139534883723,0.27906976744186046,0.27906976744186046,0.3023255813953488,0.2558139534883721,0.3953488372093023,0.3023255813953488,0.4186046511627907,0.2619047619047619
1,0.3023255813953488,0.23255813953488372,0.37209302325581395,0.32558139534883723,0.32558139534883723,0.4418604651162791,0.27906976744186046,0.32558139534883723,0.4418604651162791,0.30952380952380953
2,0.32558139534883723,0.3023255813953488,0.3023255813953488,0.32558139534883723,0.27906976744186046,0.4186046511627907,0.4418604651162791,0.32558139534883723,0.18604651162790697,0.40476190476190477
3,0.2558139534883721,0.37209302325581395,0.3023255813953488,0.46511627906976744,0.3953488372093023,0.2558139534883721,0.32558139534883723,0.37209302325581395,0.4418604651162791,0.2619047619047619
4,0.27906976744186046,0.32558139534883723,0.46511627906976744,0.3488372093023256,0.3488372093023256,0.3488372093023256,0.27906976744186046,0.37209302325581395,0.23255813953488372,0.2619047619047619
5,0.37209302325581395,0.4186046511627907,0.2558139534883721,0.37209302325581395,0.3023255813953488,0.32558139534883723,0.4186046511627907,0.27906976744186046,0.2558139534883721,0.4523809523809524
6,0.3488372093023256,0.2558139534883721,0.3488372093023256,0.3488372093023256,0.32558139534883723,0.4883720930232558,0.3023255813953488,0.4418604651162791,0.20930232558139536,0.3333333333333333
7,0.3953488372093023,0.3953488372093023,0.3023255813953488,0.16279069767441862,0.3023255813953488,0.3953488372093023,0.3953488372093023,0.32558139534883723,0.3488372093023256,0.38095238095238093
8,0.32558139534883723,0.27906976744186046,0.23255813953488372,0.27906976744186046,0.37209302325581395,0.4418604651162791,0.4186046511627907,0.37209302325581395,0.32558139534883723,0.23809523809523808
9,0.3488372093023256,0.27906976744186046,0.3023255813953488,0.46511627906976744,0.3953488372093023,0.46511627906976744,0.3488372093023256,0.27906976744186046,0.27906976744186046,0.40476190476190477
