,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.6744186046511628,0.6744186046511628,0.813953488372093,0.6976744186046512,0.7209302325581395,0.6511627906976745,0.6046511627906976,0.6744186046511628,0.7906976744186046,0.7857142857142857
1,0.6046511627906976,0.6976744186046512,0.6511627906976745,0.7674418604651163,0.7674418604651163,0.7674418604651163,0.6744186046511628,0.813953488372093,0.6744186046511628,0.7142857142857143
2,0.7209302325581395,0.6976744186046512,0.7906976744186046,0.5348837209302325,0.7674418604651163,0.5581395348837209,0.7209302325581395,0.7441860465116279,0.7906976744186046,0.7380952380952381
3,0.6744186046511628,0.6511627906976745,0.7906976744186046,0.7441860465116279,0.7441860465116279,0.8604651162790697,0.627906976744186,0.7441860465116279,0.7674418604651163,0.7142857142857143
4,0.7441860465116279,0.7674418604651163,0.6511627906976745,0.6511627906976745,0.813953488372093,0.6511627906976745,0.7441860465116279,0.7441860465116279,0.627906976744186,0.6666666666666666
5,0.5813953488372093,0.6976744186046512,0.7441860465116279,0.7674418604651163,0.6511627906976745,0.6744186046511628,0.7906976744186046,0.7209302325581395,0.627906976744186,0.6666666666666666
6,0.6511627906976745,0.7209302325581395,0.7441860465116279,0.6511627906976745,0.6976744186046512,0.7674418604651163,0.7209302325581395,0.6744186046511628,0.6976744186046512,0.7142857142857143
7,0.7906976744186046,0.6046511627906976,0.627906976744186,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.8604651162790697,0.6046511627906976,0.7441860465116279,0.7380952380952381
8,0.8372093023255814,0.813953488372093,0.6511627906976745,0.6511627906976745,0.627906976744186,0.7906976744186046,0.7209302325581395,0.627906976744186,0.813953488372093,0.6428571428571429
9,0.7674418604651163,0.6511627906976745,0.6976744186046512,0.6744186046511628,0.8372093023255814,0.7209302325581395,0.6976744186046512,0.7441860465116279,0.6976744186046512,0.5714285714285714
