,Fold0,Fold1,Fold2,Fold3,Fold4,Fold5,Fold6,Fold7,Fold8,Fold9
0,0.3488372093023256,0.4186046511627907,0.5116279069767442,0.37209302325581395,0.3023255813953488,0.4186046511627907,0.3953488372093023,0.4418604651162791,0.4418604651162791,0.47619047619047616
1,0.32558139534883723,0.4186046511627907,0.37209302325581395,0.4186046511627907,0.3023255813953488,0.46511627906976744,0.4418604651162791,0.3953488372093023,0.4186046511627907,0.5714285714285714
2,0.32558139534883723,0.46511627906976744,0.4186046511627907,0.4186046511627907,0.3953488372093023,0.3953488372093023,0.4186046511627907,0.3953488372093023,0.46511627906976744,0.35714285714285715
3,0.32558139534883723,0.3953488372093023,0.4418604651162791,0.3953488372093023,0.4883720930232558,0.32558139534883723,0.4883720930232558,0.37209302325581395,0.46511627906976744,0.30952380952380953
4,0.5581395348837209,0.4883720930232558,0.5348837209302325,0.4186046511627907,0.3953488372093023,0.32558139534883723,0.4186046511627907,0.46511627906976744,0.46511627906976744,0.5
5,0.37209302325581395,0.6046511627906976,0.5813953488372093,0.37209302325581395,0.4186046511627907,0.5116279069767442,0.5348837209302325,0.4186046511627907,0.46511627906976744,0.3333333333333333
6,0.3488372093023256,0.5116279069767442,0.3953488372093023,0.4418604651162791,0.3953488372093023,0.32558139534883723,0.4186046511627907,0.4418604651162791,0.32558139534883723,0.30952380952380953
7,0.5813953488372093,0.4883720930232558,0.46511627906976744,0.4883720930232558,0.3023255813953488,0.4186046511627907,0.32558139534883723,0.3953488372093023,0.4883720930232558,0.5476190476190477
8,0.4186046511627907,0.3953488372093023,0.5116279069767442,0.37209302325581395,0.4186046511627907,0.4186046511627907,0.37209302325581395,0.3488372093023256,0.3023255813953488,0.5238095238095238
9,0.4186046511627907,0.4186046511627907,0.37209302325581395,0.46511627906976744,0.46511627906976744,0.37209302325581395,0.4186046511627907,0.37209302325581395,0.4883720930232558,0.40476190476190477
